EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
70009,1717815,REGULAR,CRACKER BARREL #522,,10150 BROOKRIDGE VILLAGE BLVD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/17 00:00:00,94,A,CRACKER BARREL #522,,2269
68059,1720100,REGULAR,WALMART #3294,,7101 CEDAR SPRINGS BLVD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/11/30 00:00:00,99,A,WALMART #3294,,2270
65083,1740169,REGULAR,COMFORT INN & SUITES,,2912 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/03/08 00:00:00,100,,COMFORT INN & SUITES,,2271
68656,1698957,REGULAR,LONGHORN STEAKHOUSE #5171,,2535 HURSTBOURNE GEM LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/09/02 00:00:00,95,A,LONGHORN STEAKHOUSE #5171,,2272
70009,1717816,REGULAR,CRACKER BARREL #522,,10150 BROOKRIDGE VILLAGE BLVD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/17 00:00:00,100,,CRACKER BARREL #522,,2273
68059,1720101,REGULAR,WALMART #3294,,7101 CEDAR SPRINGS BLVD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/11/30 00:00:00,99,,WALMART #3294,,2274
65089,1703966,COMPLAINT,POPEYE'S LOUISIANA KITCHEN,,5003 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/29 00:00:00,0,,POPEYE'S LOUISIANA KITCHEN,,2275
68656,1734059,REGULAR,LONGHORN STEAKHOUSE #5171,,2535 HURSTBOURNE GEM LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/02/08 00:00:00,99,A,LONGHORN STEAKHOUSE #5171,,2276
65089,1703967,FOLLOWUP,POPEYE'S LOUISIANA KITCHEN,,5003 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/09/06 00:00:00,0,,POPEYE'S LOUISIANA KITCHEN,,2277
70057,1718155,REGULAR,SINCERELY YOURS CATERING,,1515 CYPRESS ST,,LOUISVILLE,KY,40211,CATERERS,2022/11/21 00:00:00,100,A,SINCERELY YOURS CATERING,,2278
68070,1754678,REGULAR,SOUTHWEST BASEBALL CONCESSION,,6614 ASHBY LN,,LOUISVILLE,KY,40272,STATIONARY RESTRICTED CONCESSON,2023/05/10 00:00:00,100,,SOUTHWEST BASEBALL CONCESSION,,2279
68661,1693466,REGULAR,BONEFISH GRILL #7801,,657 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/10 00:00:00,98,A,BONEFISH GRILL #7801,,2280
65089,1697459,REGULAR,POPEYE'S LOUISIANA KITCHEN,,5003 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/29 00:00:00,90,A,POPEYE'S LOUISIANA KITCHEN,,2281
70057,1758249,REGULAR,SINCERELY YOURS CATERING,,1515 CYPRESS ST,,LOUISVILLE,KY,40211,CATERERS,2023/05/24 00:00:00,100,A,SINCERELY YOURS CATERING,,2282
68077,1700367,REGULAR,DOLLAR TREE #2213,,11820 SHELBYVILLE RD,,LOUISVILLE,KY,40243,PRE-PACKAGED RETAIL,2022/09/09 00:00:00,98,,DOLLAR TREE #2213,,2283
68661,1728297,FOLLOWUP,BONEFISH GRILL #7801,,657 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/11 00:00:00,100,A,BONEFISH GRILL #7801,,2284
65089,1728247,REGULAR,POPEYE'S LOUISIANA KITCHEN,,5003 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/01/11 00:00:00,95,A,POPEYE'S LOUISIANA KITCHEN,,2285
70063,1732763,REGULAR,TARGET,,7311 JEFFERSON BLVD,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,2023/02/01 00:00:00,100,,TARGET,,2286
68100,1711119,REGULAR,ALL ABOUT KIDS CARTWHEEL CAFE,,2531 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/10/20 00:00:00,100,A,ALL ABOUT KIDS CARTWHEEL CAFE,,2287
68661,1726425,REGULAR,BONEFISH GRILL #7801,,657 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/03 00:00:00,96,C,BONEFISH GRILL #7801,,2288
65168,1692570,REGULAR,HONEY BAKED HAM,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/08 00:00:00,100,A,HONEY BAKED HAM,,2289
70155,1677266,REGULAR,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/06/06 00:00:00,98,A,HONG KONG FAST FOOD,,2290
68100,1739166,REGULAR,ALL ABOUT KIDS CARTWHEEL CAFE,,2531 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/03/02 00:00:00,100,A,ALL ABOUT KIDS CARTWHEEL CAFE,,2291
68711,1704238,REGULAR,ARBY'S #7349,,2804 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/09/27 00:00:00,94,A,ARBY'S #7349,,2292
65168,1747549,REGULAR,HONEY BAKED HAM,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/04/11 00:00:00,100,A,HONEY BAKED HAM,,2293
70155,1724222,FOLLOWUP,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/16 00:00:00,100,A,HONG KONG FAST FOOD,,2294
68102,1701524,REGULAR,LUNA'S ROTISSERIE,,5213 PRESTON HWY,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/14 00:00:00,96,A,LUNA'S ROTISSERIE,,2295
68711,1710127,COMPLAINT,ARBY'S #7349,,2804 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/09/27 00:00:00,0,,ARBY'S #7349,,2296
65168,1720743,REGULAR,HONEY BAKED HAM,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/02 00:00:00,100,A,HONEY BAKED HAM,,2297
70155,1738038,COMPLAINT,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/09 00:00:00,0,,HONG KONG FAST FOOD,,2298
68711,1710129,FOLLOWUP,ARBY'S #7349,,2804 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/10/04 00:00:00,0,,ARBY'S #7349,,2299
68102,1701525,REGULAR,LUNA'S ROTISSERIE,,5213 PRESTON HWY,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/14 00:00:00,100,,LUNA'S ROTISSERIE,,2300
68711,1742683,REGULAR,ARBY'S #7349,,2804 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/03/20 00:00:00,96,A,ARBY'S #7349,,2301
65171,1716075,REGULAR,RESIDENCE INN,,3500 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/10 00:00:00,99,A,RESIDENCE INN,,2302
70155,1738043,FOLLOWUP,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/10 00:00:00,0,,HONG KONG FAST FOOD,,2303
68102,1741104,REGULAR,LUNA'S ROTISSERIE,,5213 PRESTON HWY,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/13 00:00:00,98,A,LUNA'S ROTISSERIE,,2304
68712,1696479,REGULAR,ASSUMPTION HIGH SCHOOL CONCESSIONS,,2170 TYLER LN,,LOUISVILLE,KY,40205,STATIONARY RESTRICTED CONCESSON,2022/08/24 00:00:00,100,,ASSUMPTION HIGH SCHOOL CONCESSIONS,,2305
65171,1716076,REGULAR,RESIDENCE INN,,3500 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/10 00:00:00,100,,RESIDENCE INN,,2306
70155,1738046,FOLLOWUP,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/12 00:00:00,0,,HONG KONG FAST FOOD,,2307
68102,1741105,REGULAR,LUNA'S ROTISSERIE,,5213 PRESTON HWY,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/13 00:00:00,100,,LUNA'S ROTISSERIE,,2308
68713,1720691,REGULAR,PENN STATION,,6525 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/12/02 00:00:00,97,A,PENN STATION,,2309
65171,1754312,REGULAR,RESIDENCE INN,,3500 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/09 00:00:00,100,A,RESIDENCE INN,,2310
70155,1738047,FOLLOWUP,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/16 00:00:00,0,,HONG KONG FAST FOOD,,2311
68285,1685815,REGULAR,STONEY RIVER LEGENDARY STEAKS,,3900 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/07/12 00:00:00,99,A,STONEY RIVER LEGENDARY STEAKS,,2312
68722,1742351,REGULAR,ATHERTON BASKETBALL CONCESSIONS,,3000 DUNDEE RD,,LOUISVILLE,KY,40205,STATIONARY RESTRICTED CONCESSON,2023/03/17 00:00:00,98,,ATHERTON BASKETBALL CONCESSIONS,,2313
65171,1754314,REGULAR,RESIDENCE INN,,3500 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/09 00:00:00,100,,RESIDENCE INN,,2314
70155,1723082,REGULAR,HONG KONG FAST FOOD,,5312 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/09 00:00:00,96,C,HONG KONG FAST FOOD,,2315
68285,1727441,REGULAR,STONEY RIVER LEGENDARY STEAKS,,3900 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/01/06 00:00:00,99,A,STONEY RIVER LEGENDARY STEAKS,,2316
68731,1742352,REGULAR,ATHERTON FOOTBALL CONCESSION,,3000 DUNDEE RD,,LOUISVILLE,KY,40205,STATIONARY RESTRICTED CONCESSON,2023/03/17 00:00:00,98,,ATHERTON FOOTBALL CONCESSION,,2317
65180,1711004,REGULAR,HIBACHI SUSHI GRILL,,5729 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/10/20 00:00:00,97,A,HIBACHI SUSHI GRILL,,2318
70164,1711839,REGULAR,HILTON GARDEN INN,,2735 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,98,A,HILTON GARDEN INN,,2319
68286,1686041,FOLLOWUP,YMCA SAFE PLACE SERVICES,,2400 CRITTENDEN DR,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/07/05 00:00:00,0,,YMCA SAFE PLACE SERVICES,,2320
68843,1724175,REGULAR,DOLLAR TREE #2410,,9206 WESTPORT RD,,LOUISVILLE,KY,40242,PRE-PACKAGED RETAIL,2022/12/16 00:00:00,97,,DOLLAR TREE #2410,,2321
65180,1756169,REGULAR,HIBACHI SUSHI GRILL,,5729 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/05/17 00:00:00,98,A,HIBACHI SUSHI GRILL,,2322
70164,1711840,REGULAR,HILTON GARDEN INN,,2735 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,98,A,HILTON GARDEN INN,,2323
68286,1686038,COMPLAINT,YMCA SAFE PLACE SERVICES,,2400 CRITTENDEN DR,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/07/01 00:00:00,0,,YMCA SAFE PLACE SERVICES,,2324
65217,1707422,REGULAR,ST. STEPHEN MARTYR MULTIPURPOSE BUILDING,,3015 GREENUP RD,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/10/07 00:00:00,100,A,ST. STEPHEN MARTYR MULTIPURPOSE BUILDING,,2325
68879,1710729,REGULAR,SUPER STOP FOOD MART,,7303 PRESTON HWY,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,2022/10/19 00:00:00,93,,SUPER STOP FOOD MART,,2326
70164,1716092,REGULAR,HILTON GARDEN INN,,2735 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,100,,HILTON GARDEN INN,,2327
68286,1683947,REGULAR,YMCA SAFE PLACE SERVICES,,2400 CRITTENDEN DR,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/07/01 00:00:00,96,A,YMCA SAFE PLACE SERVICES,,2328
65217,1740731,REGULAR,ST. STEPHEN MARTYR MULTIPURPOSE BUILDING,,3015 GREENUP RD,,LOUISVILLE,KY,40217,FOOD SERVICE,2023/03/10 00:00:00,100,A,ST. STEPHEN MARTYR MULTIPURPOSE BUILDING,,2329
68890,1705019,REGULAR,ST. AGNES GYM CONCESSION,,1800 NEWBURG RD,,LOUISVILLE,KY,40205,STATIONARY RESTRICTED CONCESSON,2022/09/29 00:00:00,98,,ST. AGNES GYM CONCESSION,,2330
70164,1757645,REGULAR,HILTON GARDEN INN,,2735 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/23 00:00:00,94,A,HILTON GARDEN INN,,2331
68286,1722694,REGULAR,YMCA SAFE PLACE SERVICES,,2400 CRITTENDEN DR,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/12/09 00:00:00,100,A,YMCA SAFE PLACE SERVICES,,2332
65323,1683891,REGULAR,PAPA JOHN'S #36,,3511 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/30 00:00:00,97,A,PAPA JOHN'S #36,,2333
68894,1697483,REGULAR,CHANCEY ELEMENTARY,,4301 MURPHY LN,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,99,A,CHANCEY ELEMENTARY,,2334
70164,1757646,REGULAR,HILTON GARDEN INN,,2735 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/23 00:00:00,100,,HILTON GARDEN INN,,2335
68289,1710575,REGULAR,DOLLAR GENERAL #7924,,2817 DEL RIO PL,,LOUISVILLE,KY,40220,PRE-PACKAGED RETAIL,2022/10/19 00:00:00,98,,DOLLAR GENERAL #7924,,2336
65323,1723139,REGULAR,PAPA JOHN'S #36,,3511 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/12/12 00:00:00,95,A,PAPA JOHN'S #36,,2337
68894,1731021,REGULAR,CHANCEY ELEMENTARY,,4301 MURPHY LN,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/25 00:00:00,100,A,CHANCEY ELEMENTARY,,2338
70331,1701545,REGULAR,CHOI'S ASIAN FOOD MARKET,,607 LYNDON LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/13 00:00:00,97,A,CHOI'S ASIAN FOOD MARKET,,2339
68290,1682183,REGULAR,DOLLAR GENERAL #598,,4744 BARDSTOWN RD,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022/06/24 00:00:00,97,,DOLLAR GENERAL #598,,2340
65325,1729680,REGULAR,CVS #6205,,10490 SHELBYVILLE RD,,LOUISVILLE,KY,40223,PRE-PACKAGED RETAIL,2023/01/18 00:00:00,100,,CVS #6205,,2341
69082,1710309,REGULAR,HOLY FAMILY CHURCH SAFFIN CENTER,,3938 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/10/18 00:00:00,99,A,HOLY FAMILY CHURCH SAFFIN CENTER,,2342
70331,1701546,REGULAR,CHOI'S ASIAN FOOD MARKET,,607 LYNDON LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/13 00:00:00,97,,CHOI'S ASIAN FOOD MARKET,,2343
68291,1742260,REGULAR,DOLLAR GENERAL #538,,11909 DIXIE HWY,,LOUISVILLE,KY,40272,PRE-PACKAGED RETAIL,2023/03/17 00:00:00,97,,DOLLAR GENERAL #538,,2344
65555,1714580,REGULAR,TUMBLEWEED,,4255 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/11/03 00:00:00,96,A,TUMBLEWEED,,2345
69082,1740733,REGULAR,HOLY FAMILY CHURCH SAFFIN CENTER,,3938 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/03/10 00:00:00,97,A,HOLY FAMILY CHURCH SAFFIN CENTER,,2346
70331,1738051,REGULAR,CHOI'S ASIAN FOOD MARKET,,607 LYNDON LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/27 00:00:00,98,A,CHOI'S ASIAN FOOD MARKET,,2347
68294,1693795,REGULAR,DOLLAR GENERAL #2571,,8641 PRESTON HWY,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,2022/08/11 00:00:00,100,,DOLLAR GENERAL #2571,,2348
65555,1755664,REGULAR,TUMBLEWEED,,4255 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/05/15 00:00:00,93,A,TUMBLEWEED,,2349
69324,1711754,REGULAR,BOB EVANS #437,,11800 STANDIFORD PLAZA DR,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,94,A,BOB EVANS #437,,2350
68295,1677965,REGULAR,DOLLAR GENERAL #495,,4443 CANE RUN RD STE 150,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/06/08 00:00:00,92,,DOLLAR GENERAL #495,,2351
70331,1738052,REGULAR,CHOI'S ASIAN FOOD MARKET,,607 LYNDON LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/27 00:00:00,97,,CHOI'S ASIAN FOOD MARKET,,2352
65773,1686490,REGULAR,COUNTRY INN SUITES,,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/07/13 00:00:00,96,A,COUNTRY INN SUITES,,2353
69324,1711755,REGULAR,BOB EVANS #437,,11800 STANDIFORD PLAZA DR,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,100,,BOB EVANS #437,,2354
68296,1676652,REGULAR,DOLLAR GENERAL #3302,,8519 TERRY RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2022/06/02 00:00:00,97,,DOLLAR GENERAL #3302,,2355
70433,1696248,REGULAR,MOE'S SOUTHWEST GRILL,,2001 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/08/23 00:00:00,99,A,MOE'S SOUTHWEST GRILL,,2356
65773,1721875,REGULAR,COUNTRY INN SUITES,,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/12/07 00:00:00,99,A,COUNTRY INN SUITES,,2357
69324,1757406,REGULAR,BOB EVANS #437,,11800 STANDIFORD PLAZA DR,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/22 00:00:00,95,A,BOB EVANS #437,,2358
68296,1750285,REGULAR,DOLLAR GENERAL #3302,,8519 TERRY RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023/04/24 00:00:00,95,,DOLLAR GENERAL #3302,,2359
70433,1722343,REGULAR,MOE'S SOUTHWEST GRILL,,2001 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/08 00:00:00,100,A,MOE'S SOUTHWEST GRILL,,2360
65773,1758685,REGULAR,COUNTRY INN SUITES,,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/05/25 00:00:00,100,A,COUNTRY INN SUITES,,2361
69324,1757407,REGULAR,BOB EVANS #437,,11800 STANDIFORD PLAZA DR,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/22 00:00:00,100,,BOB EVANS #437,,2362
68297,1749965,REGULAR,DOLLAR GENERAL #295,,2625 ROCKFORD LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/04/23 00:00:00,89,,DOLLAR GENERAL #295,,2363
70433,1756252,REGULAR,MOE'S SOUTHWEST GRILL,,2001 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/05/17 00:00:00,100,A,MOE'S SOUTHWEST GRILL,,2364
65777,1675817,REGULAR,DONUT EXPRESS,,9841 OLD 3RD STREET RD,,LOUISVILLE,KY,40272,RETAIL BAKERY,2022/05/31 00:00:00,94,,DONUT EXPRESS,,2365
69469,1717311,REGULAR,KAYFIELD ACADEMY II,,2050 NELSON MILLER PKWY,,LOUISVILLE,KY,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/11/16 00:00:00,100,A,KAYFIELD ACADEMY II,,2366
68297,1755590,FOLLOWUP,DOLLAR GENERAL #295,,2625 ROCKFORD LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/05/15 00:00:00,91,,DOLLAR GENERAL #295,,2367
70508,1700184,REGULAR,CAFE CLASSICO,,2144 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/09/08 00:00:00,95,A,CAFE CLASSICO,,2368
66097,1694961,REGULAR,PLACE FOR KIDS,,7100 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/17 00:00:00,94,A,PLACE FOR KIDS,,2369
69469,1755211,REGULAR,KAYFIELD ACADEMY II,,2050 NELSON MILLER PKWY,,LOUISVILLE,KY,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/12 00:00:00,98,A,KAYFIELD ACADEMY II,,2370
68298,1736719,REGULAR,DOLLAR GENERAL #8553,,7005 GLOBAL DR,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023/02/21 00:00:00,96,,DOLLAR GENERAL #8553,,2371
70508,1749699,REGULAR,CAFE CLASSICO,,2144 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/04/20 00:00:00,98,A,CAFE CLASSICO,,2372
66097,1737714,FOLLOWUP,PLACE FOR KIDS,,7100 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/24 00:00:00,97,A,PLACE FOR KIDS,,2373
69478,1675949,REGULAR,CROSBY PARK CONCESSION,,219 MADISON AVE,,DOUGLASS HILLS,KY,40243,FOOD SERVICE,2022/05/31 00:00:00,98,A,CROSBY PARK CONCESSION,,2374
68306,1685410,COMPLAINT,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/17 00:00:00,0,,PAPA JOHN'S #200,,2375
70559,1680020,REGULAR,CARDS AE CLUB KITCHEN,,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/06/14 00:00:00,100,A,CARDS AE CLUB KITCHEN,,2376
68306,1685412,FOLLOWUP,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/27 00:00:00,0,,PAPA JOHN'S #200,,2377
66097,1735981,REGULAR,PLACE FOR KIDS,,7100 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/17 00:00:00,83,C,PLACE FOR KIDS,,2378
68306,1678775,REGULAR,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/10 00:00:00,90,C,PAPA JOHN'S #200,,2379
69478,1707367,REGULAR,CROSBY PARK CONCESSION,,219 MADISON AVE,,DOUGLASS HILLS,KY,40243,FOOD SERVICE,2022/10/08 00:00:00,97,A,CROSBY PARK CONCESSION,,2380
70559,1706761,REGULAR,CARDS AE CLUB KITCHEN,,2800 S FLOYD ST,,LOUISVILLE,KY,40209,FOOD SERVICE,2022/09/16 00:00:00,99,A,CARDS AE CLUB KITCHEN,,2381
66101,1705578,REGULAR,CVS #6207,,5330 S 3RD ST,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2022/10/03 00:00:00,99,,CVS #6207,,2382
68306,1680167,FOLLOWUP,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/17 00:00:00,99,A,PAPA JOHN'S #200,,2383
69483,1682130,REGULAR,BRISTOL BAR & GRILLE,,614 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/16 00:00:00,100,A,BRISTOL BAR & GRILLE,,2384
70589,1704320,REGULAR,WALMART #5183,,3800 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/09/27 00:00:00,99,A,WALMART #5183,,2385
66104,1676597,REGULAR,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,,1512 CRUMS LN STE 100,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/06/02 00:00:00,96,A,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,,2386
68306,1718950,REGULAR,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/11/23 00:00:00,84,C,PAPA JOHN'S #200,,2387
69483,1729037,REGULAR,BRISTOL BAR & GRILLE,,614 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/17 00:00:00,98,C,BRISTOL BAR & GRILLE,,2388
70589,1704321,REGULAR,WALMART #5183,,3800 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/09/27 00:00:00,99,,WALMART #5183,,2389
68306,1720652,FOLLOWUP,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/12/02 00:00:00,99,B,PAPA JOHN'S #200,,2390
69483,1730115,FOLLOWUP,BRISTOL BAR & GRILLE,,614 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/20 00:00:00,100,A,BRISTOL BAR & GRILLE,,2391
70589,1749703,REGULAR,WALMART #5183,,3800 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023/04/19 00:00:00,99,A,WALMART #5183,,2392
68306,1725458,COMPLAINT,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/11/23 00:00:00,0,,PAPA JOHN'S #200,,2393
